,TIMESTAMP,BUILDING,FLOOR,CONSUMPTION(kW)
389,2023-08-29 22:00:00,561,1,2.979
390,2023-08-29 23:00:00,561,1,3.359
391,2023-08-30 00:00:00,561,1,3.175
392,2023-08-30 01:00:00,561,1,2.8150000000000004
393,2023-08-30 02:00:00,561,1,1.992
394,2023-08-30 03:00:00,561,1,1.97
395,2023-08-30 04:00:00,561,1,1.5990000000000002
396,2023-08-30 05:00:00,561,1,1.577
397,2023-08-30 06:00:00,561,1,2.05
398,2023-08-30 07:00:00,561,1,1.6580000000000001
399,2023-08-30 08:00:00,561,1,1.5870000000000002
400,2023-08-30 09:00:00,561,1,2.454
401,2023-08-30 10:00:00,561,1,2.211
402,2023-08-13 17:00:00,561,2,2.9530000000000003
403,2023-08-13 18:00:00,561,2,3.204
404,2023-08-13 19:00:00,561,2,3.295
405,2023-08-13 20:00:00,561,2,3.079
406,2023-08-13 21:00:00,561,2,3.1319999999999997
407,2023-08-13 22:00:00,561,2,3.4050000000000002
408,2023-08-13 23:00:00,561,2,3.7319999999999998
409,2023-08-14 00:00:00,561,2,3.6710000000000003
410,2023-08-14 01:00:00,561,2,3.5829999999999997
411,2023-08-14 02:00:00,561,2,3.595
412,2023-08-14 03:00:00,561,2,2.543
413,2023-08-14 04:00:00,561,2,2.915
414,2023-08-14 05:00:00,561,2,2.499
415,2023-08-14 06:00:00,561,2,2.477
416,2023-08-14 07:00:00,561,2,2.181
417,2023-08-14 08:00:00,561,2,2.431
418,2023-08-14 09:00:00,561,2,2.543
419,2023-08-14 10:00:00,561,2,1.889
420,2023-08-14 11:00:00,561,2,2.2630000000000003
421,2023-08-14 12:00:00,561,2,2.159
422,2023-08-14 13:00:00,561,2,2.3339999999999996
423,2023-08-14 14:00:00,561,2,2.269
424,2023-08-14 15:00:00,561,2,2.0780000000000003
425,2023-08-14 16:00:00,561,2,1.921
426,2023-08-14 17:00:00,561,2,1.684
427,2023-08-14 18:00:00,561,2,2.364
428,2023-08-14 19:00:00,561,2,2.484
429,2023-08-14 20:00:00,561,2,2.7739999999999996
430,2023-08-14 21:00:00,561,2,2.8709999999999996
431,2023-08-14 22:00:00,561,2,3.017
432,2023-08-14 23:00:00,561,2,3.032
433,2023-08-15 00:00:00,561,2,2.962
434,2023-08-15 01:00:00,561,2,2.892
435,2023-08-15 02:00:00,561,2,2.762
436,2023-08-15 03:00:00,561,2,2.6439999999999997
437,2023-08-15 04:00:00,561,2,2.057
438,2023-08-15 05:00:00,561,2,2.3569999999999998
439,2023-08-15 06:00:00,561,2,2.245
440,2023-08-15 07:00:00,561,2,2.148
441,2023-08-15 08:00:00,561,2,2.473
442,2023-08-15 09:00:00,561,2,2.627
443,2023-08-15 10:00:00,561,2,2.612
444,2023-08-15 11:00:00,561,2,3.036
445,2023-08-15 12:00:00,561,2,4.049
446,2023-08-15 13:00:00,561,2,3.568
447,2023-08-15 14:00:00,561,2,3.04
448,2023-08-15 15:00:00,561,2,3.019
449,2023-08-15 16:00:00,561,2,2.6209999999999996
450,2023-08-15 17:00:00,561,2,3.133
451,2023-08-15 18:00:00,561,2,3.2640000000000002
452,2023-08-15 19:00:00,561,2,2.9450000000000003
453,2023-08-15 20:00:00,561,2,3.514
454,2023-08-15 21:00:00,561,2,3.347
455,2023-08-15 22:00:00,561,2,3.9829999999999997
456,2023-08-15 23:00:00,561,2,3.84
457,2023-08-16 00:00:00,561,2,3.815
458,2023-08-16 01:00:00,561,2,3.301
459,2023-08-16 02:00:00,561,2,3.213
460,2023-08-16 03:00:00,561,2,2.31
461,2023-08-16 04:00:00,561,2,1.957
462,2023-08-16 05:00:00,561,2,2.132
463,2023-08-16 06:00:00,561,2,2.2279999999999998
464,2023-08-16 07:00:00,561,2,2.182
465,2023-08-16 08:00:00,561,2,2.097
466,2023-08-16 09:00:00,561,2,2.344
467,2023-08-16 10:00:00,561,2,2.034
468,2023-08-16 11:00:00,561,2,3.066
469,2023-08-16 12:00:00,561,2,2.746
470,2023-08-16 13:00:00,561,2,1.98
471,2023-08-16 14:00:00,561,2,2.221
472,2023-08-16 15:00:00,561,2,2.8499999999999996
473,2023-08-16 16:00:00,561,2,3.253
474,2023-08-16 17:00:00,561,2,2.8339999999999996
475,2023-08-16 18:00:00,561,2,2.104
476,2023-08-16 19:00:00,561,2,2.101
477,2023-08-16 20:00:00,561,2,2.8400000000000003
478,2023-08-16 21:00:00,561,2,2.8529999999999998
479,2023-08-16 22:00:00,561,2,2.9219999999999997
480,2023-08-16 23:00:00,561,2,3.5980000000000003
481,2023-08-17 00:00:00,561,2,3.657
482,2023-08-17 01:00:00,561,2,3.095
483,2023-08-17 02:00:00,561,2,2.8790000000000004
484,2023-08-17 03:00:00,561,2,2.396
485,2023-08-17 04:00:00,561,2,2.07
486,2023-08-17 05:00:00,561,2,2.017
487,2023-08-17 06:00:00,561,2,2.013
488,2023-08-17 07:00:00,561,2,2.173
489,2023-08-17 08:00:00,561,2,2.387
490,2023-08-17 09:00:00,561,2,2.795
491,2023-08-17 10:00:00,561,2,2.319
492,2023-08-17 11:00:00,561,2,3.2339999999999995
493,2023-08-17 12:00:00,561,2,3.042
494,2023-08-17 13:00:00,561,2,3.097
495,2023-08-17 14:00:00,561,2,2.634
496,2023-08-17 15:00:00,561,2,2.335
497,2023-08-17 16:00:00,561,2,1.712
498,2023-08-17 17:00:00,561,2,2.042
499,2023-08-17 18:00:00,561,2,2.103
500,2023-08-17 19:00:00,561,2,2.186
501,2023-08-17 20:00:00,561,2,2.532
502,2023-08-17 21:00:00,561,2,3.3169999999999997
503,2023-08-17 22:00:00,561,2,3.4
504,2023-08-17 23:00:00,561,2,3.7270000000000003
505,2023-08-18 00:00:00,561,2,4.025
506,2023-08-18 01:00:00,561,2,3.548
507,2023-08-18 02:00:00,561,2,3.194
508,2023-08-18 03:00:00,561,2,2.8899999999999997
509,2023-08-18 04:00:00,561,2,2.584
510,2023-08-18 05:00:00,561,2,2.771
511,2023-08-18 06:00:00,561,2,2.552
512,2023-08-18 07:00:00,561,2,2.297
513,2023-08-18 08:00:00,561,2,2.2329999999999997
